"IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","Location","PdId","gen_cat","datetime","hour"
140874569,"Larceny/theft","Petty theft from unlocked auto","Wednesday","10/15/2014","17:30:00","Taraval","None","1700 Block of 18TH AV",-122.475539136073,37.7552000328155,"(37.7552000328155, -122.475539136073)",6.96012849463281e-311,"Theft","2014-10-15 17:30:00",17
146217949,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","17:30:00","Southern","None","5TH ST / MISSION ST",-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",7.22412654371169e-311,"Theft","2014-10-15 17:30:00",17
140874365,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","17:20:00","Northern","None","POLK ST / BUSH ST",-122.420307355721,37.7886989511647,"(37.7886989511647, -122.420307355721)",6.96011841608888e-311,"Theft","2014-10-15 17:20:00",17
140873301,"Fraud","False report of emergency","Wednesday","10/15/2014","17:16:00","Northern","Arrest, booked","2300 Block of BUCHANAN ST",-122.431073169007,37.7915687103002,"(37.7915687103002, -122.431073169007)",6.9600658574087e-311,"Theft","2014-10-15 17:16:00",17
146213408,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","17:15:00","Taraval","None","1500 Block of 47TH AV",-122.50687005718,37.7575582863601,"(37.7575582863601, -122.50687005718)",7.22390218850191e-311,"Theft","2014-10-15 17:15:00",17
140875335,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","17:00:00","Ingleside","None","300 Block of ELLINGTON AV",-122.446458828047,37.7123493505484,"(37.7123493505484, -122.446458828047)",6.96016634045653e-311,"Theft","2014-10-15 17:00:00",17
146212494,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","17:00:00","Northern","None","200 Block of FELL ST",-122.421994722821,37.7761065450067,"(37.7761065450067, -122.421994722821)",7.22385703090188e-311,"Theft","2014-10-15 17:00:00",17
146213903,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","17:00:00","Park","None","EDDY ST / DIVISADERO ST",-122.438928631199,37.7805874490401,"(37.7805874490401, -122.438928631199)",7.22392664475138e-311,"Theft","2014-10-15 17:00:00",17
140873771,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","17:00:00","Southern","None","700 Block of FOLSOM ST",-122.399625435061,37.7831585013597,"(37.7831585013597, -122.399625435061)",6.96008906820415e-311,"Theft","2014-10-15 17:00:00",17
146212375,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","17:00:00","Northern","None","LAGUNA ST / POST ST",-122.428151140162,37.7857828233879,"(37.7857828233879, -122.428151140162)",7.2238511515207e-311,"Theft","2014-10-15 17:00:00",17
140875761,"Burglary","Burglary,store under construction, unlawful entry","Wednesday","10/15/2014","16:45:00","Central","None","400 Block of COLUMBUS AV",-122.408407397189,37.7991423265238,"(37.7991423265238, -122.408407397189)",6.96018738673013e-311,"Theft","2014-10-15 16:45:00",16
146212353,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","16:40:00","Northern","None","GEARY BL / WEBSTER ST",-122.431206932079,37.7845681170336,"(37.7845681170336, -122.431206932079)",7.22385006457628e-311,"Theft","2014-10-15 16:40:00",16
140873624,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","16:25:00","Northern","None","500 Block of FELL ST",-122.426923842083,37.7754731970466,"(37.7754731970466, -122.426923842083)",6.96008180544064e-311,"Theft","2014-10-15 16:25:00",16
146212444,"Larceny/theft","Petty theft of property","Wednesday","10/15/2014","16:20:00","Central","None","800 Block of UNION ST",-122.413322238558,37.7999805875798,"(37.7999805875798, -122.413322238558)",7.2238545606369e-311,"Theft","2014-10-15 16:20:00",16
140873135,"Larceny/theft","Grand theft from a building","Wednesday","10/15/2014","16:12:00","Central","None","300 Block of POST ST",-122.407612885387,37.7884486019705,"(37.7884486019705, -122.407612885387)",6.9600576456602e-311,"Theft","2014-10-15 16:12:00",16
140872892,"Robbery","Robbery on the street, strongarm","Wednesday","10/15/2014","16:05:00","Tenderloin","None","100 Block of TURK ST",-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",6.96004563823953e-311,"Theft","2014-10-15 16:05:00",16
140872999,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","16:00:00","Richmond","None","500 Block of JOHNFKENNEDY DR",-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",6.96005092633777e-311,"Theft","2014-10-15 16:00:00",16
146212416,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","16:00:00","Northern","None","700 Block of LAGUNA ST",-122.426664263272,37.7780934795196,"(37.7780934795196, -122.426664263272)",7.22385317718985e-311,"Theft","2014-10-15 16:00:00",16
140879973,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","16:00:00","Ingleside","None","100 Block of MIGUEL ST",-122.428657476961,37.7384145397438,"(37.7384145397438, -122.428657476961)",6.96039548810307e-311,"Theft","2014-10-15 16:00:00",16
146212842,"Larceny/theft","Grand theft from unlocked auto","Wednesday","10/15/2014","16:00:00","Taraval","None","21ST AV / EUCALYPTUS DR",-122.476838375196,37.731114175656,"(37.731114175656, -122.476838375196)",7.22387422437648e-311,"Theft","2014-10-15 16:00:00",16
140873191,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","16:00:00","Southern","None","800 Block of 7TH ST",-122.400455071852,37.7707817099653,"(37.7707817099653, -122.400455071852)",6.96006041239768e-311,"Theft","2014-10-15 16:00:00",16
140874741,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","16:00:00","Mission","None","ELIZABETH ST / NOE ST",-122.431947259396,37.7522246625673,"(37.7522246625673, -122.431947259396)",6.96013699295717e-311,"Theft","2014-10-15 16:00:00",16
140873066,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","16:00:00","Park","None","2600 Block of GEARY BL",-122.446612978839,37.7822458223917,"(37.7822458223917, -122.446612978839)",6.96005423657661e-311,"Theft","2014-10-15 16:00:00",16
140875175,"Larceny/theft","Petty theft from unlocked auto","Wednesday","10/15/2014","15:30:00","Taraval","None","2100 Block of 15TH AV",-122.471614076013,37.7478887512754,"(37.7478887512754, -122.471614076013)",6.96015843501095e-311,"Theft","2014-10-15 15:30:00",15
140872836,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","15:30:00","Taraval","None","1600 Block of OCEAN AV",-122.459564595337,37.7246926893786,"(37.7246926893786, -122.459564595337)",6.96004287306775e-311,"Theft","2014-10-15 15:30:00",15
140874036,"Burglary","Burglary of apartment house, forcible entry","Wednesday","10/15/2014","15:30:00","Ingleside","None","3300 Block of MISSION ST",-122.421264331104,37.743584765874,"(37.743584765874, -122.421264331104)",6.96010216033606e-311,"Theft","2014-10-15 15:30:00",15
140874199,"Larceny/theft","Attempted theft from locked vehicle","Wednesday","10/15/2014","15:30:00","Park","None","OFARRELL ST / LYON ST",-122.443831815703,37.7818719306699,"(37.7818719306699, -122.443831815703)",6.9601102142133e-311,"Theft","2014-10-15 15:30:00",15
146214785,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","15:25:00","Park","None","EDDY ST / SCOTT ST",-122.437262577518,37.7808016285055,"(37.7808016285055, -122.437262577518)",7.22397022134135e-311,"Theft","2014-10-15 15:25:00",15
146213414,"Larceny/theft","Petty theft of property","Wednesday","10/15/2014","15:15:00","Taraval","None","300 Block of MAGELLAN AV",-122.46329545817,37.7452009311152,"(37.7452009311152, -122.46329545817)",7.22390248500454e-311,"Theft","2014-10-15 15:15:00",15
146213884,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","15:15:00","Park","None","2600 Block of GEARY BL",-122.446612978839,37.7822458223917,"(37.7822458223917, -122.446612978839)",7.22392570602666e-311,"Theft","2014-10-15 15:15:00",15
146214183,"Larceny/theft","Petty theft of property","Wednesday","10/15/2014","15:14:00","Central","None","100 Block of POST ST",-122.40401016819,37.7887938987614,"(37.7887938987614, -122.40401016819)",7.22394047865271e-311,"Theft","2014-10-15 15:14:00",15
140872864,"Robbery","Robbery on the street, strongarm","Wednesday","10/15/2014","15:10:00","Taraval","Arrest, booked","1000 Block of MONTEREY BL",-122.45845450386,37.73069924719,"(37.73069924719, -122.45845450386)",6.96004425485572e-311,"Theft","2014-10-15 15:10:00",15
140904326,"Larceny/theft","Attempted petty theft of property","Wednesday","10/15/2014","15:00:00","Richmond","None","1000 Block of CLEMENT ST",-122.470322318777,37.7827315132733,"(37.7827315132733, -122.470322318777)",6.96159868584875e-311,"Theft","2014-10-15 15:00:00",15
140873505,"Forgery/counterfeiting","Forgery, notes","Wednesday","10/15/2014","15:00:00","Northern","None","500 Block of VANNESS AV",-122.42013210843,37.7803430365381,"(37.7803430365381, -122.42013210843)",6.96007592749521e-311,"Theft","2014-10-15 15:00:00",15
140874280,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","14:50:00","Ingleside","None","300 Block of SILVER AV",-122.429969905093,37.728489252473,"(37.728489252473, -122.429969905093)",6.96011421653090e-311,"Theft","2014-10-15 14:50:00",14
140873442,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","14:30:00","Bayview","None","700 Block of KANSAS ST",-122.403039402863,37.760246570891,"(37.760246570891, -122.403039402863)",6.96007281382977e-311,"Theft","2014-10-15 14:30:00",14
146212331,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","14:30:00","Northern","None","CALIFORNIA ST / BUCHANAN ST",-122.430551779801,37.7893227716214,"(37.7893227716214, -122.430551779801)",7.22384897763186e-311,"Theft","2014-10-15 14:30:00",14
140872858,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","14:20:00","Central","None","PACIFIC AV / GRANT AV",-122.406831986427,37.7969028838908,"(37.7969028838908, -122.406831986427)",6.96004396001118e-311,"Theft","2014-10-15 14:20:00",14
140872513,"Forgery/counterfeiting","Counterfeiting, coins or notes","Wednesday","10/15/2014","14:18:00","Tenderloin","Exceptional clearance","100 Block of MASON ST",-122.40947349732,37.784816365102,"(37.784816365102, -122.40947349732)",6.96002691621278e-311,"Theft","2014-10-15 14:18:00",14
140872513,"Forgery/counterfeiting","Counterfeiting, possession coins or notes","Wednesday","10/15/2014","14:18:00","Tenderloin","Exceptional clearance","100 Block of MASON ST",-122.40947349732,37.784816365102,"(37.784816365102, -122.40947349732)",6.96002691621525e-311,"Theft","2014-10-15 14:18:00",14
140876929,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","14:00:00","Richmond","None","4000 Block of CABRILLO ST",-122.502005268409,37.7735727922221,"(37.7735727922221, -122.502005268409)",6.9602450941361e-311,"Theft","2014-10-15 14:00:00",14
146212369,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","14:00:00","Northern","None","2300 Block of UNION ST",-122.437985259491,37.7968271241633,"(37.7968271241633, -122.437985259491)",7.22385085508131e-311,"Theft","2014-10-15 14:00:00",14
140941635,"Larceny/theft","Petty theft from a building","Wednesday","10/15/2014","13:30:00","Southern","None","900 Block of MARKET ST",-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",6.96344199533372e-311,"Theft","2014-10-15 13:30:00",13
146212450,"Larceny/theft","Grand theft from unlocked auto","Wednesday","10/15/2014","13:30:00","Central","None","JONES ST / BEACH ST",-122.417265053145,37.807073051215,"(37.807073051215, -122.417265053145)",7.22385485700316e-311,"Theft","2014-10-15 13:30:00",13
146212121,"Larceny/theft","Grand theft from unlocked auto","Wednesday","10/15/2014","13:20:00","Northern","None","600 Block of POLK ST",-122.419020964349,37.782652976077,"(37.782652976077, -122.419020964349)",7.22383860224341e-311,"Theft","2014-10-15 13:20:00",13
140872319,"Larceny/theft","Grand theft from person","Wednesday","10/15/2014","13:20:00","Central","None","600 Block of POST ST",-122.413056449036,37.7876453111782,"(37.7876453111782, -122.413056449036)",6.9600173298289e-311,"Theft","2014-10-15 13:20:00",13
140872303,"Larceny/theft","Theft of computers or cell phones","Wednesday","10/15/2014","13:03:00","Central","None","400 Block of SANSOME ST",-122.401514024657,37.7946244346899,"(37.7946244346899, -122.401514024657)",6.96001653931052e-311,"Theft","2014-10-15 13:03:00",13
140872290,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","12:50:00","Southern","None","800 Block of BRYANT ST",-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",6.96001589708348e-311,"Theft","2014-10-15 12:50:00",12
140872472,"Stolen property","Stolen property, possession with knowledge, receiving","Wednesday","10/15/2014","12:47:00","Central","None","2600 Block of MASON ST",-122.414003178329,37.8079694729269,"(37.8079694729269, -122.414003178329)",6.96002489143394e-311,"Theft","2014-10-15 12:47:00",12
140872472,"Fraud","Credit card, theft of","Wednesday","10/15/2014","12:47:00","Central","None","2600 Block of MASON ST",-122.414003178329,37.8079694729269,"(37.8079694729269, -122.414003178329)",6.96002489059304e-311,"Theft","2014-10-15 12:47:00",12
146212397,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","12:40:00","Northern","None","VANNESS AV / ELLIS ST",-122.421011927709,37.7838226942199,"(37.7838226942199, -122.421011927709)",7.22385223846512e-311,"Theft","2014-10-15 12:40:00",12
140872422,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","12:30:00","Tenderloin","None","MCALLISTER ST / LEAVENWORTH ST",-122.413679376888,37.7809258336852,"(37.7809258336852, -122.413679376888)",6.96002241875001e-311,"Theft","2014-10-15 12:30:00",12
140872115,"Larceny/theft","Petty theft from a building","Wednesday","10/15/2014","12:25:00","Taraval","Arrest, booked","1700 Block of OCEAN AV",-122.46070943325,37.7249316978293,"(37.7249316978293, -122.46070943325)",6.96000725096334e-311,"Theft","2014-10-15 12:25:00",12
146217369,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","12:20:00","Richmond","None","500 Block of 9TH AV",-122.467216834316,37.7780021362442,"(37.7780021362442, -122.467216834316)",7.22409788790423e-311,"Theft","2014-10-15 12:20:00",12
140875090,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","12:10:00","Southern","None","500 Block of MINNA ST",-122.408673540372,37.7800574377607,"(37.7800574377607, -122.408673540372)",6.96015423546432e-311,"Theft","2014-10-15 12:10:00",12
140887374,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","12:00:00","Northern","None","GOLDEN GATE AV / WEBSTER ST",-122.430234565273,37.7797824261683,"(37.7797824261683, -122.430234565273)",6.96076114608756e-311,"Theft","2014-10-15 12:00:00",12
140892179,"Fraud","Access card information, theft of","Wednesday","10/15/2014","12:00:00","Northern","None","1600 Block of SACRAMENTO ST",-122.42007416053,37.7916521865064,"(37.7916521865064, -122.42007416053)",6.96099854568917e-311,"Theft","2014-10-15 12:00:00",12
140874224,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","12:00:00","Taraval","None","KIRKHAM ST / 46TH AV",-122.505795108032,37.7585588159938,"(37.7585588159938, -122.505795108032)",6.96011144976328e-311,"Theft","2014-10-15 12:00:00",12
140873765,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","12:00:00","Mission","None","100 Block of ORANGE ST",-122.419925381838,37.749729122712,"(37.749729122712, -122.419925381838)",6.96008877215013e-311,"Theft","2014-10-15 12:00:00",12
140892179,"Fraud","Credit card, theft by use of","Wednesday","10/15/2014","12:00:00","Northern","None","1600 Block of SACRAMENTO ST",-122.42007416053,37.7916521865064,"(37.7916521865064, -122.42007416053)",6.96099854576624e-311,"Theft","2014-10-15 12:00:00",12
140872068,"Larceny/theft","Attempted theft from locked vehicle","Wednesday","10/15/2014","12:00:00","Mission","None","BRYANT ST / 15TH ST",-122.410612162957,37.7669031554598,"(37.7669031554598, -122.410612162957)",6.96000492882417e-311,"Theft","2014-10-15 12:00:00",12
140873680,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","12:00:00","Park","None","1700 Block of EDDY ST",-122.43644305449,37.7808493247624,"(37.7808493247624, -122.43644305449)",6.96008457220727e-311,"Theft","2014-10-15 12:00:00",12
140871913,"Robbery","Robbery, bodily force","Wednesday","10/15/2014","11:35:00","Ingleside","None","100 Block of LELAND AV",-122.40604991915,37.7121574282644,"(37.7121574282644, -122.40604991915)",6.95999726924245e-311,"Theft","2014-10-15 11:35:00",11
140872701,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","11:30:00","Northern","None","SUTTER ST / LAGUNA ST",-122.428337917055,37.7867109731605,"(37.7867109731605, -122.428337917055)",6.96003620318153e-311,"Theft","2014-10-15 11:30:00",11
140872604,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","11:30:00","Richmond","None","500 Block of JOHNFKENNEDY DR",-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",6.96003141074476e-311,"Theft","2014-10-15 11:30:00",11
140872080,"Stolen property","Stolen property, possession with knowledge, receiving","Wednesday","10/15/2014","11:20:00","Central","Arrest, booked","CLAY ST / HYDE ST",-122.417761976795,37.7928030545176,"(37.7928030545176, -122.417761976795)",6.96000552406063e-311,"Theft","2014-10-15 11:20:00",11
140872080,"Larceny/theft","Grand theft from person","Wednesday","10/15/2014","11:20:00","Central","Arrest, booked","CLAY ST / HYDE ST",-122.417761976795,37.7928030545176,"(37.7928030545176, -122.417761976795)",6.96000552165996e-311,"Theft","2014-10-15 11:20:00",11
140871866,"Larceny/theft","Petty theft with prior","Wednesday","10/15/2014","10:45:00","Southern","Arrest, booked","1500 Block of MISSION ST",-122.417975390351,37.7737509379648,"(37.7737509379648, -122.417975390351)",6.95999494875988e-311,"Theft","2014-10-15 10:45:00",10
140871957,"Larceny/theft","Petty theft shoplifting","Wednesday","10/15/2014","10:34:00","Southern","Arrest, booked","1100 Block of MARKET ST",-122.413564091744,37.779514030063,"(37.779514030063, -122.413564091744)",6.95999944475627e-311,"Theft","2014-10-15 10:34:00",10
140872808,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","10:30:00","Northern","None","1600 Block of GEARY BL",-122.429629258891,37.7848966681924,"(37.7848966681924, -122.429629258891)",6.96004148968394e-311,"Theft","2014-10-15 10:30:00",10
146220516,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","10:30:00","Park","None","COLE ST / FULTON ST",-122.451360061171,37.7751741554658,"(37.7751741554658, -122.451360061171)",7.22425337036298e-311,"Theft","2014-10-15 10:30:00",10
146212278,"Larceny/theft","Grand theft from unlocked auto","Wednesday","10/15/2014","10:25:00","Central","None","HYDE ST / FILBERT ST",-122.41923563896,37.8001325425188,"(37.8001325425188, -122.41923563896)",7.22384635907405e-311,"Theft","2014-10-15 10:25:00",10
140871634,"Burglary","Burglary,store under construction, unlawful entry","Wednesday","10/15/2014","10:24:00","Central","Arrest, booked","200 Block of POST ST",-122.406021838484,37.7886491245294,"(37.7886491245294, -122.406021838484)",6.95998348583809e-311,"Theft","2014-10-15 10:24:00",10
146212074,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","10:00:00","Northern","None","CLEARY CT / LAGUNA ST",-122.427780988735,37.7839237201691,"(37.7839237201691, -122.427780988735)",7.22383628014476e-311,"Theft","2014-10-15 10:00:00",10
140873436,"Burglary","Burglary of residence, forcible entry","Wednesday","10/15/2014","09:40:00","Ingleside","None","1100 Block of MUNICH ST",-122.436155675728,37.7108028413657,"(37.7108028413657, -122.436155675728)",6.96007251641214e-311,"Theft","2014-10-15 09:40:00",9
140872444,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","09:30:00","Ingleside","None","PARIS ST / EXCELSIOR AV",-122.432054581889,37.7254869312045,"(37.7254869312045, -122.432054581889)",6.96002350607832e-311,"Theft","2014-10-15 09:30:00",9
140872284,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","09:00:00","Mission","None","200 Block of SAN BRUNO AV",-122.40571430623,37.7665336717201,"(37.7665336717201, -122.40571430623)",6.96001560102799e-311,"Theft","2014-10-15 09:00:00",9
140872024,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","09:00:00","Central","None","1300 Block of BATTERY ST",-122.402141691557,37.8036689147989,"(37.8036689147989, -122.402141691557)",6.96000275493681e-311,"Theft","2014-10-15 09:00:00",9
140897969,"Fraud","False claims, presenting to government","Wednesday","10/15/2014","09:00:00","Southern","None","800 Block of BRYANT ST",-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",6.96128460970256e-311,"Theft","2014-10-15 09:00:00",9
146212535,"Larceny/theft","Petty theft of property","Wednesday","10/15/2014","09:00:00","Park","None","SHRADER ST / HAYES ST",-122.452624168149,37.7731040093228,"(37.7731040093228, -122.452624168149)",7.22385905663427e-311,"Theft","2014-10-15 09:00:00",9
146212319,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","09:00:00","Northern","None","1800 Block of CHESTNUT ST",-122.433806712295,37.8011834016788,"(37.8011834016788, -122.433806712295)",7.22384838475308e-311,"Theft","2014-10-15 09:00:00",9
146216361,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","08:50:00","Southern","None","1700 Block of ALAMEDA ST",-122.402448598316,37.7686218429147,"(37.7686218429147, -122.402448598316)",7.22404808608713e-311,"Theft","2014-10-15 08:50:00",8
140872723,"Larceny/theft","Petty theft bicycle","Wednesday","10/15/2014","08:50:00","Central","None","400 Block of POST ST",-122.409256096494,37.788239899778,"(37.788239899778, -122.409256096494)",6.96003729016004e-311,"Theft","2014-10-15 08:50:00",8
146214694,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","08:45:00","Northern","None","300 Block of FILLMORE ST",-122.430465116905,37.772591724018,"(37.772591724018, -122.430465116905)",7.22396572534397e-311,"Theft","2014-10-15 08:45:00",8
140872212,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","08:30:00","Southern","None","300 Block of 3RD ST",-122.398472416,37.7833420916721,"(37.7833420916721, -122.398472416)",6.96001204337145e-311,"Theft","2014-10-15 08:30:00",8
140874917,"Larceny/theft","Petty theft bicycle","Wednesday","10/15/2014","08:30:00","Southern","None","100 Block of VALENCIA ST",-122.422375026857,37.7707188965808,"(37.7707188965808, -122.422375026857)",6.96014568816274e-311,"Theft","2014-10-15 08:30:00",8
140873232,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","08:20:00","Mission","None","900 Block of ALABAMA ST",-122.411278054259,37.7566750455245,"(37.7566750455245, -122.411278054259)",6.96006243845121e-311,"Theft","2014-10-15 08:20:00",8
146216957,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","08:20:00","Ingleside","None","0 Block of ELSIE ST",-122.41671364157,37.7441930915845,"(37.7441930915845, -122.41671364157)",7.22407753239962e-311,"Theft","2014-10-15 08:20:00",8
140874149,"Stolen property","Stolen property, possession with knowledge, receiving","Wednesday","10/15/2014","08:12:00","Southern","Arrest, booked","11TH ST / HOWARD ST",-122.415564465695,37.773099482048,"(37.773099482048, -122.415564465695)",6.96010774624275e-311,"Theft","2014-10-15 08:12:00",8
140874149,"Vehicle theft","Stolen and recovered vehicle","Wednesday","10/15/2014","08:12:00","Southern","Arrest, booked","11TH ST / HOWARD ST",-122.415564465695,37.773099482048,"(37.773099482048, -122.415564465695)",6.96010774427044e-311,"Theft","2014-10-15 08:12:00",8
140871593,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","08:05:00","Richmond","None","100 Block of BEAUMONT AV",-122.454631130467,37.7795360377279,"(37.7795360377279, -122.454631130467)",6.95998146109186e-311,"Theft","2014-10-15 08:05:00",8
140873668,"Burglary","Burglary of apartment house, unlawful entry","Wednesday","10/15/2014","08:00:00","Ingleside","None","0 Block of NEWTON ST",-122.4388062816,37.7139608597963,"(37.7139608597963, -122.4388062816)",6.96008397872129e-311,"Theft","2014-10-15 08:00:00",8
140874393,"Vehicle theft","Stolen automobile","Wednesday","10/15/2014","07:30:00","Bayview","None","1100 Block of ILLINOIS ST",-122.387199178599,37.7561077526854,"(37.7561077526854, -122.387199178599)",6.96011979947269e-311,"Theft","2014-10-15 07:30:00",7
146216941,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","07:30:00","Ingleside","None","0 Block of BISHOP ST",-122.404322975585,37.7184690372154,"(37.7184690372154, -122.404322975585)",7.22407674189459e-311,"Theft","2014-10-15 07:30:00",7
140874729,"Burglary","Burglary of residence, unlawful entry","Wednesday","10/15/2014","07:15:00","Mission","None","900 Block of DOLORES ST",-122.425236707185,37.7542221906773,"(37.7542221906773, -122.425236707185)",6.96013639910113e-311,"Theft","2014-10-15 07:15:00",7
140873652,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","07:00:00","Southern","None","0 Block of 8TH ST",-122.41360156412,37.7778879642123,"(37.7778879642123, -122.41360156412)",6.96008318882395e-311,"Theft","2014-10-15 07:00:00",7
140871101,"Fraud","Defrauding an innkeeper","Wednesday","10/15/2014","06:00:00","Central","Arrest, booked","500 Block of SUTTER ST",-122.409445484488,37.789173205941,"(37.789173205941, -122.409445484488)",6.95995716293796e-311,"Theft","2014-10-15 06:00:00",6
140871474,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","06:00:00","Southern","None","100 Block of TOWNSEND ST",-122.390844720129,37.7804335421728,"(37.7804335421728, -122.390844720129)",6.95997558132579e-311,"Theft","2014-10-15 06:00:00",6
140871139,"Vehicle theft","Stolen motorcycle","Wednesday","10/15/2014","05:58:00","Park","None","1000 Block of ASHBURY ST",-122.446726440841,37.7632137032178,"(37.7632137032178, -122.446726440841)",6.95995903051252e-311,"Theft","2014-10-15 05:58:00",5
140871139,"Vehicle theft","Stolen and recovered vehicle","Wednesday","10/15/2014","05:58:00","Park","None","1000 Block of ASHBURY ST",-122.446726440841,37.7632137032178,"(37.7632137032178, -122.446726440841)",6.95995903051104e-311,"Theft","2014-10-15 05:58:00",5
140872030,"Robbery","Attempted robbery with bodily force","Wednesday","10/15/2014","05:30:00","Mission","None","20TH ST / POTRERO AV",-122.406948026845,37.7593672733869,"(37.7593672733869, -122.406948026845)",6.96000305000813e-311,"Theft","2014-10-15 05:30:00",5
140871098,"Stolen property","Stolen property, possession with knowledge, receiving","Wednesday","10/15/2014","04:51:00","Central","Arrest, booked","MONTGOMERY ST / BUSH ST",-122.402384024411,37.7909700100406,"(37.7909700100406, -122.402384024411)",6.9599570068142e-311,"Theft","2014-10-15 04:51:00",4
140871054,"Stolen property","Stolen property, possession with knowledge, receiving","Wednesday","10/15/2014","04:05:00","Mission","Arrest, booked","0 Block of ABBEY ST",-122.427272544145,37.763381720095,"(37.763381720095, -122.427272544145)",6.95995483292536e-311,"Theft","2014-10-15 04:05:00",4
140871054,"Burglary","Burglary, vehicle (arrest made)","Wednesday","10/15/2014","04:05:00","Mission","Arrest, booked","0 Block of ABBEY ST",-122.427272544145,37.763381720095,"(37.763381720095, -122.427272544145)",6.95995482996196e-311,"Theft","2014-10-15 04:05:00",4
140871270,"Larceny/theft","Petty theft from locked auto","Wednesday","10/15/2014","03:10:00","Northern","None","1300 Block of BUSH ST",-122.419486234049,37.7887480806774,"(37.7887480806774, -122.419486234049)",6.95996550238711e-311,"Theft","2014-10-15 03:10:00",3
146212858,"Larceny/theft","Grand theft from locked auto","Wednesday","10/15/2014","02:30:00","Taraval","None","0 Block of SANTAANA AV",-122.467994454565,37.7361307995146,"(37.7361307995146, -122.467994454565)",7.22387501489139e-311,"Theft","2014-10-15 02:30:00",2
140870965,"Burglary","Burglary,apt under construction, unlawful entry","Wednesday","10/15/2014","01:50:00","Mission","Arrest, booked","2400 Block of 16TH ST",-122.410975042707,37.7655213953573,"(37.7655213953573, -122.410975042707)",6.95995043282662e-311,"Theft","2014-10-15 01:50:00",1
